N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
57500.000000,4.260916,5.660382,0.016050,0.015330,14.244572,0.019014,0.004953,0.006199,0.005530,0.580824,12.472453,0.026262,1.308363,0.003215,0.000396,0.000717,1.452323,0.001798,0.000124,7.241551,0.000169,4.857281
58000.000000,4.387629,5.825314,0.016575,0.015521,14.412309,0.018803,0.004624,0.006172,0.005497,0.579766,12.665209,0.029051,1.319789,0.003040,0.000381,0.000719,1.506099,0.001644,0.000125,7.424064,0.000151,4.921467
58500.000000,4.437870,5.774064,0.016470,0.015306,14.812172,0.019342,0.004646,0.006514,0.005405,0.622707,12.812715,0.026968,1.323917,0.002050,0.000405,0.000720,1.537019,0.001754,0.000132,7.636558,0.000150,5.049549
59000.000000,4.496609,6.018546,0.016332,0.016682,15.317541,0.020325,0.005190,0.006314,0.005618,0.611648,13.198967,0.027944,1.386985,0.002045,0.000421,0.000729,1.514913,0.002527,0.000128,7.678211,0.000208,5.248032
59500.000000,4.506227,6.059226,0.016321,0.015572,15.518119,0.020681,0.005132,0.008414,0.006249,0.635054,13.486944,0.027368,1.418169,0.003224,0.000429,0.000816,1.522808,0.001775,0.000131,8.161488,0.000233,5.589814
60000.000000,4.695292,6.233422,0.017592,0.015909,15.767554,0.019895,0.005046,0.007441,0.005969,0.650812,13.652553,0.027780,1.420280,0.002174,0.000289,0.000788,1.599315,0.001165,0.000135,8.364425,0.000190,5.646274
60500.000000,4.746475,6.344454,0.017386,0.015705,15.928745,0.019510,0.005424,0.008402,0.006729,0.657169,14.155977,0.029265,1.441767,0.002088,0.000274,0.000933,1.548144,0.001528,0.000131,8.658391,0.000224,5.636091
61000.000000,4.780229,6.453114,0.017282,0.015613,16.544473,0.020698,0.005297,0.006419,0.006421,0.672020,14.403790,0.028119,1.469210,0.002210,0.000545,0.001537,1.592526,0.001587,0.000135,9.065492,0.000192,5.865197
61500.000000,4.990314,6.562510,0.017775,0.016326,16.812009,0.020771,0.005282,0.007236,0.005661,0.683238,14.788005,0.028453,1.498428,0.002170,0.000299,0.000829,1.697377,0.001910,0.000143,9.009870,0.000157,6.123435
62000.000000,4.921028,6.762048,0.017884,0.015978,16.816185,0.020731,0.005726,0.008713,0.006378,0.694384,14.997465,0.028686,1.594570,0.003104,0.000398,0.000812,1.650115,0.001353,0.000138,9.548045,0.000250,6.232141
62500.000000,5.031824,6.827870,0.017866,0.015966,17.111130,0.021148,0.005047,0.006138,0.006102,0.676615,15.175552,0.029261,1.532902,0.002149,0.000397,0.000812,1.676652,0.002190,0.000137,9.236942,0.000201,6.173022
63000.000000,5.248865,7.041841,0.018689,0.016866,17.739365,0.021484,0.007320,0.008491,0.007241,0.704718,15.546787,0.028928,1.567926,0.002491,0.000406,0.000826,1.710201,0.001491,0.000137,9.489139,0.000217,6.515875
63500.000000,5.386885,7.028585,0.019123,0.016707,17.772655,0.020877,0.004469,0.007178,0.006062,0.710760,15.838142,0.029407,1.604029,0.002144,0.000409,0.000824,1.761362,0.002691,0.000138,9.757239,0.000164,6.755749
64000.000000,5.403750,7.267244,0.019384,0.016548,18.620567,0.021679,0.006184,0.007890,0.006845,0.724180,16.095703,0.030593,1.621072,0.003250,0.000380,0.000816,1.736146,0.001396,0.000151,10.346867,0.000198,6.734963
64500.000000,5.370547,7.354840,0.018688,0.017810,18.715408,0.022379,0.007221,0.009556,0.007956,0.793071,16.379451,0.029656,1.628557,0.002279,0.000442,0.000942,1.822514,0.001282,0.000286,10.358010,0.000209,7.089464
65000.000000,5.527557,7.523418,0.018791,0.017409,18.947320,0.021871,0.005538,0.006454,0.007270,0.756932,16.594209,0.031512,1.681775,0.002244,0.000306,0.000889,1.835409,0.001314,0.000141,10.394098,0.000254,7.300610
65500.000000,5.622720,7.635902,0.019505,0.017788,19.146749,0.025817,0.006088,0.007818,0.006926,0.766699,16.918632,0.031343,1.688720,0.002231,0.000375,0.000834,1.850368,0.001109,0.000142,10.868001,0.000174,7.198967
66000.000000,5.700076,7.832549,0.019660,0.017641,19.532306,0.022626,0.005297,0.008388,0.007784,0.781777,17.204398,0.031801,1.722051,0.003126,0.000307,0.000880,1.874790,0.002034,0.000155,10.864926,0.000171,6.828654
66500.000000,5.837363,7.947946,0.019836,0.017923,20.092509,0.023669,0.006394,0.007589,0.007179,0.789200,17.452674,0.031204,1.830438,0.002164,0.000286,0.000846,1.886666,0.001197,0.000144,11.007985,0.000229,6.914586
67000.000000,5.750318,8.070437,0.020731,0.018369,20.179658,0.023416,0.006535,0.008870,0.007134,0.813730,17.799027,0.032219,1.774896,0.002397,0.000522,0.000918,1.950838,0.002005,0.000146,11.122955,0.000248,7.804833
67500.000000,5.798956,8.291932,0.019884,0.017423,20.496120,0.024109,0.005840,0.007726,0.007222,0.818128,18.276975,0.030665,1.821381,0.002286,0.000418,0.000880,2.033842,0.002595,0.000147,11.346297,0.000161,7.971572
68000.000000,5.928827,8.329569,0.020941,0.018166,21.027805,0.023852,0.005581,0.007165,0.006355,0.809960,18.688722,0.032257,1.863916,0.002310,0.000319,0.000906,1.976728,0.001226,0.000149,11.963424,0.000224,8.266838
68500.000000,6.189414,8.477799,0.019697,0.017652,21.401970,0.023864,0.006097,0.007252,0.006031,0.838885,19.380560,0.034411,1.865539,0.003827,0.000428,0.000932,2.059505,0.001279,0.000151,12.046489,0.000183,8.261464
69000.000000,6.250108,8.766290,0.020461,0.017893,21.538133,0.024057,0.006679,0.010372,0.007169,0.844868,19.231840,0.034979,1.915172,0.002387,0.000313,0.000938,2.046836,0.001286,0.000149,12.416311,0.000207,8.608858
69500.000000,6.334365,8.863746,0.020959,0.018142,21.808773,0.023610,0.006449,0.007715,0.006884,0.861497,19.597609,0.033987,1.886476,0.002323,0.000454,0.000899,2.115773,0.001341,0.000167,12.621085,0.000167,8.763029
70000.000000,6.401283,8.961238,0.021070,0.018618,22.096745,0.024184,0.006470,0.007752,0.007217,0.882068,19.877716,0.034684,1.937309,0.002671,0.000467,0.000945,2.133225,0.001631,0.000156,12.731392,0.000174,8.843595
70500.000000,6.519380,9.166017,0.022577,0.018131,22.654559,0.025605,0.006224,0.007881,0.006539,0.900647,20.289692,0.033434,1.963824,0.002482,0.000306,0.000950,2.209481,0.002164,0.000153,13.203171,0.000175,8.792574
71000.000000,6.574748,9.267719,0.021869,0.019767,22.710758,0.024700,0.007522,0.008158,0.007516,0.899329,20.392830,0.034803,1.967909,0.003599,0.000349,0.000955,2.182519,0.001286,0.000156,13.233629,0.000183,9.103689
71500.000000,6.651616,9.456001,0.020842,0.019037,23.039845,0.024165,0.005571,0.007714,0.006990,0.902179,20.798071,0.037480,2.011906,0.003379,0.000497,0.001001,2.205313,0.002016,0.000159,13.603134,0.000189,9.291001
72000.000000,6.769556,9.333123,0.021410,0.018732,23.816084,0.024176,0.006201,0.008139,0.006243,0.914655,21.086852,0.034957,2.013212,0.002469,0.000549,0.001067,2.180931,0.001368,0.000175,13.869251,0.000181,9.686527
72500.000000,6.807194,9.588571,0.021989,0.022473,24.084542,0.029028,0.006788,0.008428,0.007081,0.975497,21.512113,0.037439,2.056814,0.002988,0.000477,0.000982,2.215238,0.001929,0.000157,14.260299,0.000168,9.834379
73000.000000,6.914101,9.744872,0.022522,0.019762,24.378136,0.025249,0.006563,0.007374,0.006320,0.942714,21.722108,0.035525,2.082065,0.003601,0.000470,0.000989,2.275554,0.001345,0.000158,14.469346,0.000186,10.090550
73500.000000,6.989400,9.834539,0.021671,0.019491,24.507501,0.026092,0.006474,0.007898,0.006850,0.965490,22.243388,0.035736,2.102037,0.002484,0.000357,0.001046,2.361747,0.001303,0.000166,15.265025,0.000262,10.408139
74000.000000,6.994786,9.990206,0.021913,0.019547,25.239376,0.025944,0.006673,0.009462,0.008199,0.971058,22.658863,0.036174,2.198256,0.003178,0.000344,0.001109,2.387806,0.002084,0.000160,15.127822,0.000276,10.547124
74500.000000,7.193947,10.231229,0.022215,0.020096,25.724282,0.027069,0.006464,0.009033,0.007536,1.017077,22.931909,0.036733,2.217330,0.003590,0.000505,0.001016,2.443822,0.002078,0.000162,15.563179,0.000244,11.031866
75000.000000,7.375370,10.281202,0.023232,0.021379,25.704738,0.026392,0.005723,0.011243,0.008588,1.024680,23.287890,0.040434,2.228880,0.003413,0.000359,0.001076,2.484146,0.002780,0.000165,15.831047,0.000212,11.423331
75500.000000,7.362933,10.435378,0.022257,0.020313,26.187675,0.026254,0.006653,0.008871,0.006918,1.029222,23.460939,0.037320,2.221049,0.004252,0.000460,0.001048,2.438270,0.001410,0.000163,16.058542,0.000179,11.171754
76000.000000,7.604481,10.789823,0.023085,0.020415,27.109841,0.034353,0.007803,0.010948,0.009115,1.035101,24.292919,0.037611,2.293533,0.002697,0.000338,0.001090,2.505180,0.002020,0.000168,16.807630,0.000278,11.682407
76500.000000,7.733468,10.801207,0.022892,0.020441,26.661423,0.026836,0.006778,0.008597,0.007180,1.048144,24.236389,0.038489,2.303702,0.003907,0.000367,0.001134,2.510980,0.001478,0.000183,17.144510,0.000213,11.755355
77000.000000,7.818054,11.136711,0.023671,0.020862,27.693864,0.027040,0.006980,0.009938,0.007959,1.045471,24.817738,0.036948,2.322370,0.002618,0.000342,0.001179,2.585919,0.001461,0.000167,17.413437,0.000221,12.065065
77500.000000,7.783623,11.087364,0.027231,0.021477,27.848068,0.028134,0.007119,0.010038,0.008891,1.106786,25.228167,0.041914,2.399440,0.002709,0.000344,0.001158,2.575352,0.002477,0.000168,18.113230,0.000253,12.346154
78000.000000,8.136955,11.342215,0.023843,0.020676,28.962555,0.028344,0.007993,0.009690,0.007344,1.101853,25.622277,0.037286,2.466122,0.002498,0.000371,0.001161,2.671681,0.001575,0.000176,17.716324,0.000181,12.469907
78500.000000,8.181138,11.518534,0.024852,0.020965,29.092772,0.031178,0.008918,0.010735,0.008917,1.131881,25.952497,0.049358,2.405174,0.003084,0.000527,0.001105,2.641260,0.002387,0.000170,18.336767,0.000172,12.665815
79000.000000,8.196435,11.813694,0.024087,0.020579,28.958855,0.030016,0.008727,0.010462,0.008625,1.116039,26.177874,0.040948,2.465150,0.003116,0.000472,0.001108,2.700846,0.001512,0.000171,18.649586,0.000183,13.002383
79500.000000,8.261554,11.883582,0.024399,0.020808,28.877911,0.028823,0.008810,0.011793,0.008519,1.159949,26.693958,0.042440,2.536168,0.002602,0.000477,0.001065,2.696649,0.001514,0.000175,18.849313,0.000192,12.910392
80000.000000,8.265050,12.055792,0.025315,0.026933,29.362026,0.028285,0.007066,0.008413,0.008420,1.137063,27.087747,0.043283,2.607913,0.002792,0.000500,0.001132,2.821386,0.001647,0.000173,19.423075,0.000225,13.568520
80500.000000,8.528544,12.268681,0.027805,0.023129,30.086497,0.028438,0.007069,0.008849,0.009891,1.165962,27.141882,0.040082,2.544699,0.002750,0.000927,0.001222,2.814144,0.002111,0.000174,19.444936,0.000178,13.650599
81000.000000,8.476431,12.390127,0.024126,0.022262,30.214880,0.028596,0.008037,0.011793,0.008604,1.185626,27.584206,0.041195,2.533070,0.004201,0.000556,0.001153,2.862323,0.002255,0.000176,20.034716,0.000228,13.901758
81500.000000,8.928717,12.866105,0.027418,0.024286,30.942744,0.030242,0.007129,0.010305,0.009129,1.207146,27.977303,0.041210,2.617422,0.002633,0.000514,0.001197,2.889992,0.002917,0.000206,20.403238,0.000184,14.298375
82000.000000,8.918148,12.947743,0.024225,0.021956,30.999559,0.031194,0.007250,0.009243,0.007960,1.223670,28.412299,0.042130,2.689362,0.002965,0.000557,0.001223,3.011971,0.001976,0.000178,21.049972,0.000229,14.540542
82500.000000,9.070985,13.296469,0.025673,0.022273,31.542599,0.030159,0.008127,0.009947,0.008559,1.246911,28.595559,0.043948,2.681861,0.002863,0.000403,0.001227,2.937662,0.001552,0.000179,21.394808,0.000251,14.558552
